Name,Artist,uri,track_image,id,Class
Yaayum,Shabir,https://open.spotify.com/embed/track/4Uh41d7PlFHP2gCinJEWlr,https://i.scdn.co/image/ab67616d00001e020c4980f2442a69a01e29e7cc,4Uh41d7PlFHP2gCinJEWlr,1
Aayiram Jannal Veedu,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6Gu9A1Lgp1gYvQtYmzDN6o,https://i.scdn.co/image/ab67616d00001e02e3c345b473e5c5bd7526e0c7,6Gu9A1Lgp1gYvQtYmzDN6o,0
"Kadhal Valarthen (From""Manmadhan"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/3ME4YtXLDofYEegBxAlJwk,https://i.scdn.co/image/ab67616d00001e02e3a9c145d206bff9e4ecec96,3ME4YtXLDofYEegBxAlJwk,0
"Poongatrile (From ""Uyire"")",A.R. Rahman,https://open.spotify.com/embed/track/48vEUc5MnUiqtrbclwVZPz,https://i.scdn.co/image/ab67616d00001e02d8358918401d89166ded258d,48vEUc5MnUiqtrbclwVZPz,2
Nan Adicha,Vijay Antony,https://open.spotify.com/embed/track/709CXottAkQWL83UqsilQc,https://i.scdn.co/image/ab67616d00001e022532f2da7240d366d62b44e9,709CXottAkQWL83UqsilQc,3
Paakatha,Devi Sri Prasad,https://open.spotify.com/embed/track/7leZvkSK0HCGJAFSOaaqpA,https://i.scdn.co/image/ab67616d00001e021e5f14a041de3d6cd339ca86,7leZvkSK0HCGJAFSOaaqpA,0
Aval,Santhosh Narayanan,https://open.spotify.com/embed/track/4LK8863ScRhhT6hitFfBI5,https://i.scdn.co/image/ab67616d00001e02803e99ee30bb2d8169a3fa57,4LK8863ScRhhT6hitFfBI5,1
"Surviva (From ""Vivegam"") (feat. Yogi B & Mali)",Anirudh Ravichander,https://open.spotify.com/embed/track/1HsfurxFZV4HxCAepRHfhJ,https://i.scdn.co/image/ab67616d00001e0249af55a9e2bbc778356c38fd,1HsfurxFZV4HxCAepRHfhJ,3
Orasaadha - Madras Gig,Vivek - Mervin,https://open.spotify.com/embed/track/7fec0UcxeHVe6kHIez2GSs,https://i.scdn.co/image/ab67616d00001e02e664e88f64af37fa51a00324,7fec0UcxeHVe6kHIez2GSs,1
Start That Thiruvizha,Balan Kash,https://open.spotify.com/embed/track/1jcL3tCnSpMdj5tnzHD3iX,https://i.scdn.co/image/ab67616d00001e02dcc701d17781789b6f99106e,1jcL3tCnSpMdj5tnzHD3iX,3
Savadi,Switch - Lock Up,https://open.spotify.com/embed/track/54OfF7DAB19wrSJQvAXenZ,https://i.scdn.co/image/ab67616d00001e02be31f8ed2c20500aefec1172,54OfF7DAB19wrSJQvAXenZ,3
Un Mele Oru Kannu,D. Imman,https://open.spotify.com/embed/track/4I62FSgKZ9ucNajFmAu93G,https://i.scdn.co/image/ab67616d00001e02fe87dba43373adb50324e1d6,4I62FSgKZ9ucNajFmAu93G,1
We Miss You (feat. Psychomantra & Horace Esson),Vijith Raja,https://open.spotify.com/embed/track/2GyB6XBtdbRSHaoJGhUCIX,https://i.scdn.co/image/ab67616d00001e02c826cee11fb54ba12b64b27d,2GyB6XBtdbRSHaoJGhUCIX,3
Yedho Ondru Ennai,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3c1tJAYgROZEdqRfm7Wsny,https://i.scdn.co/image/ab67616d00001e027de8959929372430846f570e,3c1tJAYgROZEdqRfm7Wsny,0
"Vaathi Kabaddi (From ""Master"")",Vidyasagar,https://open.spotify.com/embed/track/7uMf1DQzEMqgJOSQgc5K2Y,https://i.scdn.co/image/ab67616d00001e02b0423434a0300d0474f327c8,7uMf1DQzEMqgJOSQgc5K2Y,3
En Kadhal Solla,Yuvan Shankar Raja,https://open.spotify.com/embed/track/1vzxYeTJ9dTtyJXkNWVJDZ,https://i.scdn.co/image/ab67616d00001e027de8959929372430846f570e,1vzxYeTJ9dTtyJXkNWVJDZ,0
Kaaki Sattai Theme Music,Anirudh Ravichander,https://open.spotify.com/embed/track/41gsuLJeX2wWb2eUfKy481,https://i.scdn.co/image/ab67616d00001e02bf1a72589b43683b118446e3,41gsuLJeX2wWb2eUfKy481,3
Aye Sinamika,A.R. Rahman,https://open.spotify.com/embed/track/5SgReZZHzHj9mUzJWBBvr4,https://i.scdn.co/image/ab67616d00001e022318539f1b037d942fafa581,5SgReZZHzHj9mUzJWBBvr4,1
Naana Thaana,Anirudh Ravichander,https://open.spotify.com/embed/track/50cVjabUOrghvK6QAXp7YU,https://i.scdn.co/image/ab67616d00001e02420e19b9b227b01b23c8d413,50cVjabUOrghvK6QAXp7YU,1
Veshangalil Poiyillai - Additional Song,Anirudh Ravichander,https://open.spotify.com/embed/track/1Uxuizxwr1ODjC9RTiisz2,https://i.scdn.co/image/ab67616d00001e024f1bc490eb2fe072884b07ed,1Uxuizxwr1ODjC9RTiisz2,2
Maari Thara Local - Here Comes Maari,Anirudh Ravichander,https://open.spotify.com/embed/track/7w4kFO2slzHCu1qEOMaPkl,https://i.scdn.co/image/ab67616d00001e027de3e593378a463177b04c70,7w4kFO2slzHCu1qEOMaPkl,3
Vaan Varuvan,Britto Jude,https://open.spotify.com/embed/track/2E3iRXCURasIiR76lOUKbu,https://i.scdn.co/image/ab67616d00001e024ae2d1a1c9a90923eac70148,2E3iRXCURasIiR76lOUKbu,0
Neeyum Naanum Anbe,Hiphop Tamizha,https://open.spotify.com/embed/track/0zsA45R0SQPfqC5TyDOqY8,https://i.scdn.co/image/ab67616d00001e02ca041663617f8a76265824d5,0zsA45R0SQPfqC5TyDOqY8,0
Nee Yaaro,Anirudh Ravichander,https://open.spotify.com/embed/track/0cVVuXVtEj2TYBccsnc4yK,https://i.scdn.co/image/ab67616d00001e02579e22994fe227c529e33b16,0cVVuXVtEj2TYBccsnc4yK,2
Aandipatti,Yuvan Shankar Raja,https://open.spotify.com/embed/track/4DjZ04u7d7rHqDs5pFcJSb,https://i.scdn.co/image/ab67616d00001e02ae45c8e45e7d77a1c5ed8089,4DjZ04u7d7rHqDs5pFcJSb,1
Naduvan,Dr. Burn,https://open.spotify.com/embed/track/03RaWIHlJviVoy7qXmrQ4f,https://i.scdn.co/image/ab67616d00001e02b596fcaa615653ed7585ccda,03RaWIHlJviVoy7qXmrQ4f,3
Ennodu Nee Irundhaal - Reprise,A.R. Rahman,https://open.spotify.com/embed/track/3gWZ0Cwdz9GEd7aUrGlSv0,https://i.scdn.co/image/ab67616d00001e02809bf7d9ca23a1056904ed3d,3gWZ0Cwdz9GEd7aUrGlSv0,1
"Suthudhe Suthudhe (From ""Paiya"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/3afXqR9J58wEFEO0rXsjKr,https://i.scdn.co/image/ab67616d00001e0297dccb3f4c7ec9d78b11ffd7,3afXqR9J58wEFEO0rXsjKr,1
"Oru Manam (From ""Dhruva Natchathiram"")",Harris Jayaraj,https://open.spotify.com/embed/track/55mEN7iiqTNzWfYjF8QbQn,https://i.scdn.co/image/ab67616d00001e02e14ff870dc264e98a6d289b9,55mEN7iiqTNzWfYjF8QbQn,1
Koodamela Koodavechi,D. Imman,https://open.spotify.com/embed/track/102YVYHLNfgkfQP3qvDqsD,https://i.scdn.co/image/ab67616d00001e02afb3b966469add924abb08c3,102YVYHLNfgkfQP3qvDqsD,0
Hey Vetri Velaa,Mani Sharma,https://open.spotify.com/embed/track/6yvJxk8W65Vu5ypSNbOHu8,https://i.scdn.co/image/ab67616d00001e0215840635b2ed213c9f97b580,6yvJxk8W65Vu5ypSNbOHu8,3
Konji Pesida Venaam,Nivas K Prasanna,https://open.spotify.com/embed/track/5QoCBy9eUHYkeWpEpzAud9,https://i.scdn.co/image/ab67616d00001e02e65a009ee1d734305681386c,5QoCBy9eUHYkeWpEpzAud9,0
Vai-Lapalam,Various Artists,https://open.spotify.com/embed/track/2bt1ru6L34UuCuOGsOqN3i,https://i.scdn.co/image/ab67616d00001e02ebc18a9a73e6cb0cde860d49,2bt1ru6L34UuCuOGsOqN3i,3
Kadavulae Vidai - Reprise,Anirudh Ravichander,https://open.spotify.com/embed/track/7720npadPVyAQGYC3stVoG,https://i.scdn.co/image/ab67616d00001e021d8dfed413bef6530e400c58,7720npadPVyAQGYC3stVoG,2
"Aanandha Yaazhai (From ""Thangameenkal"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/6wfqzWOC7dGnNVdUGN2QQF,https://i.scdn.co/image/ab67616d00001e0297dccb3f4c7ec9d78b11ffd7,6wfqzWOC7dGnNVdUGN2QQF,0
"Neeye Unakku Raja - From ""Thoongaavanam""",Various Artists,https://open.spotify.com/embed/track/0oSlrW5xHJUAZpn5Qoj9qc,https://i.scdn.co/image/ab67616d00001e02034b687b031311e408309a15,0oSlrW5xHJUAZpn5Qoj9qc,3
Nenjukulla Nee,Vivek - Mervin,https://open.spotify.com/embed/track/1VBkQidkoJXhQPJsAvSkNP,https://i.scdn.co/image/ab67616d00001e02ad479f565a60d4af1e7979e5,1VBkQidkoJXhQPJsAvSkNP,1
"Yaanji - From ""Vikram Vedha""",Sam C.S.,https://open.spotify.com/embed/track/6EB454nVg2u6sbeCvWAPej,https://i.scdn.co/image/ab67616d00001e025c073450ec8b1d4072b1ad3f,6EB454nVg2u6sbeCvWAPej,0
Adadaa Oru,Harris Jayaraj,https://open.spotify.com/embed/track/0qvPW7SLN6DJko6K1WYgpz,https://i.scdn.co/image/ab67616d00001e0252412a0b39aa53f37bda4da1,0qvPW7SLN6DJko6K1WYgpz,1
Ennamo Yeadho,Harris Jayaraj,https://open.spotify.com/embed/track/25SOVnk2agskqzqeKPcx2Q,https://i.scdn.co/image/ab67616d00001e0278a96ace966dd335eb2c4608,25SOVnk2agskqzqeKPcx2Q,0
Nee Paartha Vizhigal - The Touch of Love,Anirudh Ravichander,https://open.spotify.com/embed/track/0xttqqTj7ZAGyVkfOYxQ4F,https://i.scdn.co/image/ab67616d00001e020d66934f5370419636c78f18,0xttqqTj7ZAGyVkfOYxQ4F,0
Gangster,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3d32X1JXSXTH32lyK20SkS,https://i.scdn.co/image/ab67616d00001e024ae4f2c8861475cd5c399fec,3d32X1JXSXTH32lyK20SkS,3
Showkali,A.R. Rahman,https://open.spotify.com/embed/track/3hHFVG2vcNfooKXgfLgCWd,https://i.scdn.co/image/ab67616d00001e02e34c0ec9908c31155625fd68,3hHFVG2vcNfooKXgfLgCWd,3
Osaka Osaka,Anirudh Ravichander,https://open.spotify.com/embed/track/7xV3MCJ6YI3K4I6Jt1a9H7,https://i.scdn.co/image/ab67616d00001e0235e00bf518c28471731ee55c,7xV3MCJ6YI3K4I6Jt1a9H7,1
Unakkulle Mirugam,Yuvan Shankar Raja,https://open.spotify.com/embed/track/675Akyln4LBrmze7Z0ydIO,https://i.scdn.co/image/ab67616d00001e024ae4f2c8861475cd5c399fec,675Akyln4LBrmze7Z0ydIO,3
Thalattu,Nikhil,https://open.spotify.com/embed/track/0UzB95iEVpsMyY6k4C35ZA,https://i.scdn.co/image/ab67616d00001e0204463e4ad9382d54b8ed448e,0UzB95iEVpsMyY6k4C35ZA,0
Ennena Seidhom,Various Artists,https://open.spotify.com/embed/track/1hg7ancePCUuXB2993hbZU,https://i.scdn.co/image/ab67616d00001e0273429ae3b8299d2aa950ab7d,1hg7ancePCUuXB2993hbZU,2
Ulagam Oruvanukka,Santhosh Narayanan,https://open.spotify.com/embed/track/1HdN5z9EDr3OiQO3ZDUUBU,https://i.scdn.co/image/ab67616d00001e02293055fbfea4bab8275d16c0,1HdN5z9EDr3OiQO3ZDUUBU,3
Yamma Yamma,Harris Jayaraj,https://open.spotify.com/embed/track/1dmTEETgoWQVeNZb1g8dZc,https://i.scdn.co/image/ab67616d00001e02a92381244276bb228861a4b4,1dmTEETgoWQVeNZb1g8dZc,2
Sakkarakatti,Hiphop Tamizha,https://open.spotify.com/embed/track/1PaxAUxLEVpi75l0nDtwu1,https://i.scdn.co/image/ab67616d00001e02542a1fce78b3c44b1b3e8f0b,1PaxAUxLEVpi75l0nDtwu1,1
Kannala Kannala - The Melting Point of Love,Hiphop Tamizha,https://open.spotify.com/embed/track/4nSwWiwtieiNmRAjy9fEXN,https://i.scdn.co/image/ab67616d00001e02819d40c7d46bf2cf31ee1b23,4nSwWiwtieiNmRAjy9fEXN,1
Kaathalae Kaathalae - Version 1,Govind Vasantha,https://open.spotify.com/embed/track/20dLgt3WQuNIVvHvUmnar8,https://i.scdn.co/image/ab67616d00001e024773c0170efaf20a22e61121,20dLgt3WQuNIVvHvUmnar8,1
Sagiyae,Stephen Zechariah,https://open.spotify.com/embed/track/4lFEoEdxNTZhVX4MHTtDKY,https://i.scdn.co/image/ab67616d00001e027ddc3742af79136a517a773b,4lFEoEdxNTZhVX4MHTtDKY,2
Kanne Kanne - Madras Gig,Leon James,https://open.spotify.com/embed/track/6FJamQryHRITSdGXQFsWyg,https://i.scdn.co/image/ab67616d00001e027b5752405301a440b0316030,6FJamQryHRITSdGXQFsWyg,1
Senjitaley,Anirudh Ravichander,https://open.spotify.com/embed/track/2RB3zzgxWc2RRBaJOkSEka,https://i.scdn.co/image/ab67616d00001e02476dd4ecf104ced7a778eeb8,2RB3zzgxWc2RRBaJOkSEka,1
Yaen Ennai Pirindhaai - Male,Radhan,https://open.spotify.com/embed/track/2GYzXSeNa3Y0BfIfS1VJj3,https://i.scdn.co/image/ab67616d00001e022eafab74725e28b1d69c12f7,2GYzXSeNa3Y0BfIfS1VJj3,0
Imaye Imaye,G. V. Prakash Kumar,https://open.spotify.com/embed/track/6H1hnJRQOGQ9djPL3jNu9G,https://i.scdn.co/image/ab67616d00001e0284e60191c6706523261a8bef,6H1hnJRQOGQ9djPL3jNu9G,2
Kanave Kanave,Various Artists,https://open.spotify.com/embed/track/6sPW145Y3LSXd4p1LjBOcS,https://i.scdn.co/image/ab67616d00001e026b484c5fe1128f59f3a6a11f,6sPW145Y3LSXd4p1LjBOcS,2
Yaanji,Sam C.S.,https://open.spotify.com/embed/track/5NEGfbKMcNuEWOzpWufScA,https://i.scdn.co/image/ab67616d00001e029cd6fde9d6ce596ebf44ee0f,5NEGfbKMcNuEWOzpWufScA,0
Chellam Vada,Nikhil,https://open.spotify.com/embed/track/0gE66mura8DX4zUNbo78o0,https://i.scdn.co/image/ab67616d00001e0204463e4ad9382d54b8ed448e,0gE66mura8DX4zUNbo78o0,0
Ava Enna,Harris Jayaraj,https://open.spotify.com/embed/track/1wIfq9Zul77qAtokyLTlXr,https://i.scdn.co/image/ab67616d00001e02812bfb4e32feb448e527e8b1,1wIfq9Zul77qAtokyLTlXr,0
Ratheye,Achu,https://open.spotify.com/embed/track/0gFXblnV4ZfA5324gpqwQV,https://i.scdn.co/image/ab67616d00001e02a090c85439628e6d4c56ad9f,0gFXblnV4ZfA5324gpqwQV,0
Kannil Mazhai,"B Prasanna,Sid Sriram,Jananie S.V",https://open.spotify.com/embed/track/43j6HmOjfcDAitCs8ih7vx,https://i.scdn.co/image/ab67616d00001e02ccb39c78815df19f5b708a9d,43j6HmOjfcDAitCs8ih7vx,1
Neee,Yuvan Shankar Raja,https://open.spotify.com/embed/track/1McaIKO8wDupIW1X11miFH,https://i.scdn.co/image/ab67616d00001e02eb0583db0a011dcbfc6a8b89,1McaIKO8wDupIW1X11miFH,1
Kutty Pattas,Santhosh Dhayanidhi,https://open.spotify.com/embed/track/7AHKnQ6XB5l7GL4pTJWLZn,https://i.scdn.co/image/ab67616d00001e02477dcbc6195534f52cc8048e,7AHKnQ6XB5l7GL4pTJWLZn,1
Nillayo,Santhosh Narayanan,https://open.spotify.com/embed/track/6s6evoMsDwWqjTvqbvbs5F,https://i.scdn.co/image/ab67616d00001e02a820f4022de5b6f1b6d460f1,6s6evoMsDwWqjTvqbvbs5F,1
En Nenjil,Yuvan Shankar Raja,https://open.spotify.com/embed/track/6XeJ4zrJoEGr3jbgO6duJl,https://i.scdn.co/image/ab67616d00001e02601a64db685995865ff18b5a,6XeJ4zrJoEGr3jbgO6duJl,2
KadhalSiluvayil,James Vasanthan,https://open.spotify.com/embed/track/0oph4fRwvEZPpioZvv44Cw,https://i.scdn.co/image/ab67616d00001e021ea64edfdbac8575ff13ab2e,0oph4fRwvEZPpioZvv44Cw,2
Enna Solla Pogirai,A.R. Rahman,https://open.spotify.com/embed/track/40a42KKcVcnqT3Wz24INIm,https://i.scdn.co/image/ab67616d00001e023fe47f59d32de32cd6a2e65f,40a42KKcVcnqT3Wz24INIm,2
"Un Kadhal Irundhal Podhum (From ""Kavalai Vendam"")",Leon James,https://open.spotify.com/embed/track/1MweVWw9VUgcUgxhTK8gfe,https://i.scdn.co/image/ab67616d00001e02228135345031e00c9ae6d7a0,1MweVWw9VUgcUgxhTK8gfe,1
Engade Nee Ponae,Harris Jayaraj,https://open.spotify.com/embed/track/4cHcqxoq2T2K7VuCxmNhLt,https://i.scdn.co/image/ab67616d00001e02eb9936ad6dafff39c10bb0e2,4cHcqxoq2T2K7VuCxmNhLt,2
Un Paarvaiyil,Devi Sri Prasad,https://open.spotify.com/embed/track/5R8xtyAKDas6hRCXxR9ho6,https://i.scdn.co/image/ab67616d00001e02755ed7ed2d51f462c75fe768,5R8xtyAKDas6hRCXxR9ho6,0
Chandai Alangari,Girishh G,https://open.spotify.com/embed/track/057JnewrxviFUhKSObp2Pr,https://i.scdn.co/image/ab67616d00001e02007fc92c6db4988b84278c2f,057JnewrxviFUhKSObp2Pr,3
Agayam Theepiditha,Santhosh Narayanan,https://open.spotify.com/embed/track/19nEFsswIftvopxVMUAM9b,https://i.scdn.co/image/ab67616d00001e0299aa1a7878bfb3075d81ebc6,19nEFsswIftvopxVMUAM9b,0
"Adiyae Kolluthey (From ""Vaaranam Aayiram"")",Various Artists,https://open.spotify.com/embed/track/2GFC7k7pnEIvrcBWm5HmwK,https://i.scdn.co/image/ab67616d00001e02648a17049af11bd5ab425b9c,2GFC7k7pnEIvrcBWm5HmwK,0
"Kannave Kannave - From ""Sketch""",Thaman S,https://open.spotify.com/embed/track/5eGy8IrGS7OrbD7ZCGmrcw,https://i.scdn.co/image/ab67616d00001e02b8719eb9d8c54eefc78a225a,5eGy8IrGS7OrbD7ZCGmrcw,1
Pogadhe (Male Version),Ghibran,https://open.spotify.com/embed/track/3mAWmPMaHles5K0wH6ZtJc,https://i.scdn.co/image/ab67616d00001e02ccdc6d447adb386811428a44,3mAWmPMaHles5K0wH6ZtJc,2
Mun Andhi,Harris Jayaraj,https://open.spotify.com/embed/track/2DnfC8ghXPQgn1SKPCCL6S,https://i.scdn.co/image/ab67616d00001e02a92381244276bb228861a4b4,2DnfC8ghXPQgn1SKPCCL6S,1
Nee Nenacha,Hiphop Tamizha,https://open.spotify.com/embed/track/2gp0OtnltLdrcNhKHVL2qM,https://i.scdn.co/image/ab67616d00001e02b8afa87d42948ca4765828c8,2gp0OtnltLdrcNhKHVL2qM,2
"Thuli Thuli (From ""Paiya"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/3YfG9ch4qcYbDhwVtDuzQm,https://i.scdn.co/image/ab67616d00001e02cbb852c7ef0daf9f87816138,3YfG9ch4qcYbDhwVtDuzQm,1
Tamileh Swag,Various Artists,https://open.spotify.com/embed/track/2M2Kj5tEa3LqVoJxlDM6FL,https://i.scdn.co/image/ab67616d00001e02f971002aadb96c15f6c2cadb,2M2Kj5tEa3LqVoJxlDM6FL,3
Naani Koni,Harris Jayaraj,https://open.spotify.com/embed/track/1f8qyYxGtcBkFfB6jDK0C2,https://i.scdn.co/image/ab67616d00001e02360b04bb0a79239fc91f2ffe,1f8qyYxGtcBkFfB6jDK0C2,0
Shades of Kadhal,Maran,https://open.spotify.com/embed/track/7kJVLzF7COXgFVlKRaYwoK,https://i.scdn.co/image/ab67616d00001e023e72662b029c118bc20b822f,7kJVLzF7COXgFVlKRaYwoK,1
Stylish Thamizhachi,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3SwCB7tN5NxOrXURK1cx2A,https://i.scdn.co/image/ab67616d00001e02388542ff4666897e78935ced,3SwCB7tN5NxOrXURK1cx2A,3
Idhayathai Yedho Ondru,Harris Jayaraj,https://open.spotify.com/embed/track/23bpCCVsTUKviTEfoy4tbM,https://i.scdn.co/image/ab67616d00001e02673ce5ba3c125470e36ecff9,23bpCCVsTUKviTEfoy4tbM,1
Ennavaley,Saran Z,https://open.spotify.com/embed/track/1pM9kwOy7CnjRNVzOHJ2kf,https://i.scdn.co/image/ab67616d00001e02d6d61e2620ffdf3f05173f84,1pM9kwOy7CnjRNVzOHJ2kf,2
Kabadi,Vidyasagar,https://open.spotify.com/embed/track/5TLFiGnxajzsG9aSdkFzep,https://i.scdn.co/image/ab67616d00001e028d54751f32b63da144300555,5TLFiGnxajzsG9aSdkFzep,3
Kannala Kannala - The Melting Point of Love,Hiphop Tamizha,https://open.spotify.com/embed/track/4nSwWiwtieiNmRAjy9fEXN,https://i.scdn.co/image/ab67616d00001e02819d40c7d46bf2cf31ee1b23,4nSwWiwtieiNmRAjy9fEXN,0
Karuppu Vellai,Sam C.S.,https://open.spotify.com/embed/track/3ofnkr6j3FLAHc2eTh9YnQ,https://i.scdn.co/image/ab67616d00001e029cd6fde9d6ce596ebf44ee0f,3ofnkr6j3FLAHc2eTh9YnQ,3
On Nenappu,Sean Roldan,https://open.spotify.com/embed/track/6J6j4L2Jzy9VmwWj71ORPU,https://i.scdn.co/image/ab67616d00001e0284bf06c4c932bca58e57954a,6J6j4L2Jzy9VmwWj71ORPU,1
"Aathi (From ""Kaththi"")",Anirudh Ravichander,https://open.spotify.com/embed/track/1FPhg4xpllC5P8lBDLMmfW,https://i.scdn.co/image/ab67616d00001e02579e22994fe227c529e33b16,1FPhg4xpllC5P8lBDLMmfW,1
Maruvaarthai,Darbuka Siva,https://open.spotify.com/embed/track/6A79kP682lpUXnwcl5575F,https://i.scdn.co/image/ab67616d00001e023d70fe1a78b7f9ee8edf94d9,6A79kP682lpUXnwcl5575F,1
"Podhuvaga En Manasu - From ""Murattukkaalai""",Various Artists,https://open.spotify.com/embed/track/41payafNMUFOZ2TYEqOb3x,https://i.scdn.co/image/ab67616d00001e02a3c266f5ad57354f2fd55e96,41payafNMUFOZ2TYEqOb3x,3
Uyire Uyire,Deva,https://open.spotify.com/embed/track/5m5yEB5DfTI10k7GQAtLnp,https://i.scdn.co/image/ab67616d00001e028ff2e0eb2c98eff35de2c87d,5m5yEB5DfTI10k7GQAtLnp,0
Thoovaanam,D. Imman,https://open.spotify.com/embed/track/0249Wjt2twxjF96oTWgnkr,https://i.scdn.co/image/ab67616d00001e02a1b7f6c0129ee7bdf0671767,0249Wjt2twxjF96oTWgnkr,1
Maalai Nerathu Mayakkam,Amrit,https://open.spotify.com/embed/track/5P1DKcq8u8OocO8rik8gnN,https://i.scdn.co/image/ab67616d00001e02d263acc3ea4d8e412b5093c9,5P1DKcq8u8OocO8rik8gnN,2
"Rendu Kaadhal (From ""Kaathuvaakula Rendu Kaadhal"")",Anirudh Ravichander,https://open.spotify.com/embed/track/4Lm0D6ituSgOi1AXLhUqcx,https://i.scdn.co/image/ab67616d00001e02a45f4c5d7a223a37531863c6,4Lm0D6ituSgOi1AXLhUqcx,1
Thalli Pogathey,A.R. Rahman,https://open.spotify.com/embed/track/6wBXSf1chpnyXGOSvANs0a,https://i.scdn.co/image/ab67616d00001e02e34c0ec9908c31155625fd68,6wBXSf1chpnyXGOSvANs0a,1
Tirupatchi Aruvallu,A.R. Rahman,https://open.spotify.com/embed/track/5ZYeEfrY3sSuq5YnDcKKXH,https://i.scdn.co/image/ab67616d00001e02f2a4a004e1ad6a2e0197b6d6,5ZYeEfrY3sSuq5YnDcKKXH,3
"Aathi (From ""Kaththi"")",Anirudh Ravichander,https://open.spotify.com/embed/track/2B2Y1qGComLKdsHLktgCbV,https://i.scdn.co/image/ab67616d00001e02da54b6edee7dcfde6c258f14,2B2Y1qGComLKdsHLktgCbV,3
Neethanae,A.R. Rahman,https://open.spotify.com/embed/track/0aI4SOX8BknvAfOs607FlV,https://i.scdn.co/image/ab67616d00001e02e9880adf2d476f7ff34824ee,0aI4SOX8BknvAfOs607FlV,0
Vennilave vennilave Vinnai,A.R. Rahman,https://open.spotify.com/embed/track/1Q3oZnMXBy55s8uFJmR1bE,https://i.scdn.co/image/ab67616d00001e02bd9f753ea2a011d2f4c5b5a6,1Q3oZnMXBy55s8uFJmR1bE,2
VadaChennai Theme,Santhosh Narayanan,https://open.spotify.com/embed/track/1rzVRqjeNw1WUyiJvVV7kA,https://i.scdn.co/image/ab67616d00001e02be0933a48a011e51125012da,1rzVRqjeNw1WUyiJvVV7kA,3
Yedho Ondru Ennai,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3c1tJAYgROZEdqRfm7Wsny,https://i.scdn.co/image/ab67616d00001e027de8959929372430846f570e,3c1tJAYgROZEdqRfm7Wsny,2
Marana Rap,Mc Sai,https://open.spotify.com/embed/track/3CleXj2AxbmhcCiivwaGHo,https://i.scdn.co/image/ab67616d00001e025caa89b0e400c3dc6c705e09,3CleXj2AxbmhcCiivwaGHo,3
"Vilayadu Mankatha (From ""Mankatha Full Album"")",Yuvan Shankar Raja,https://open.spotify.com/embed/track/27JCivA8HSBu3eRWjYZnM3,https://i.scdn.co/image/ab67616d00001e023ec6bc8364d95bb4dfb78181,27JCivA8HSBu3eRWjYZnM3,3
En Uyir Kadhale,Kadhalviruz,https://open.spotify.com/embed/track/0gJ6PFdfbktvZqzp2UfOKP,https://i.scdn.co/image/ab67616d00001e02fc76ade742b9288113a3e905,0gJ6PFdfbktvZqzp2UfOKP,2
"Ennoda Rasi (From ""Mappillai"") - Remix",Various Artists,https://open.spotify.com/embed/track/5YCnMCjP8PrCRTjikyXrMR,https://i.scdn.co/image/ab67616d00001e026daa83fe59f617fbfb6915f4,5YCnMCjP8PrCRTjikyXrMR,3
Nenjukkul Peidhidum,Harris Jayaraj,https://open.spotify.com/embed/track/4vlMdXsRpAIXYggwbNHZSv,https://i.scdn.co/image/ab67616d00001e02812bfb4e32feb448e527e8b1,4vlMdXsRpAIXYggwbNHZSv,0
Naan Ini Kaatril,Yuvan Shankar Raja,https://open.spotify.com/embed/track/3uQTcaoA52CUz0lDodLIXf,https://i.scdn.co/image/ab67616d00001e02a5bb1aa540f84e4a05e73d14,3uQTcaoA52CUz0lDodLIXf,2
Jithu Jilladi,G. V. Prakash,https://open.spotify.com/embed/track/6fekFbmemX0Pj1E6VgR47n,https://i.scdn.co/image/ab67616d00001e0237a8106ecd8980837831f3c9,6fekFbmemX0Pj1E6VgR47n,3
Nee Indru Kshatriyan,Shabir,https://open.spotify.com/embed/track/6FPgYtepbsJ9ZWqhmcEbkp,https://i.scdn.co/image/ab67616d00001e02327a9eb2774502923fdc7cb5,6FPgYtepbsJ9ZWqhmcEbkp,3
Pangaali,Santhosh Narayanan,https://open.spotify.com/embed/track/6uo2vc2N2oPz53Wa2Q6wck,https://i.scdn.co/image/ab67616d00001e020be0d19fea4e68dbc837ca97,6uo2vc2N2oPz53Wa2Q6wck,3
Yennai Maatrum Kadhale,Anirudh Ravichander,https://open.spotify.com/embed/track/6RXJKdpBp6AVL6H6sHyNp0,https://i.scdn.co/image/ab67616d00001e029b12a60b4aa9b911b00862e4,6RXJKdpBp6AVL6H6sHyNp0,2
Rap Machi,ADK,https://open.spotify.com/embed/track/6IZz9CEoTwvzjYJ7JuF6i8,https://i.scdn.co/image/ab67616d00001e0253fe7e20113f83807b91455d,6IZz9CEoTwvzjYJ7JuF6i8,3
Oru Naalaikkul,Yuvan Shankar Raja,https://open.spotify.com/embed/track/18ONQnZsstfBATeq0yusPN,https://i.scdn.co/image/ab67616d00001e021d95a687101bd4cd802c83a1,18ONQnZsstfBATeq0yusPN,1
